t,N_pred,index
0,10.458095321228296,552
0.10101010101010101,10.657215384013039,552
0.20202020202020202,10.860126653340231,552
0.30303030303030304,11.066901313031266,552
0.40404040404040403,11.277612921273189,552
0.5050505050505051,11.492336436786356,552
0.6060606060606061,11.711148245490307,552
0.7070707070707071,11.934126187677354,552
0.8080808080808081,12.161349585703551,552
0.9090909090909091,12.392899272206897,552
1.0101010101010102,12.628857618862797,552
1.1111111111111112,12.869308565687042,552
1.2121212121212122,13.114337650896687,552
1.3131313131313131,13.364032041339494,552
1.4141414141414141,13.618480563502734,552
1.5151515151515151,13.877773735112399,552
1.6161616161616161,14.142003797334043,552
1.7171717171717171,14.411264747586742,552
1.8181818181818181,14.685652372981803,552
1.9191919191919191,14.965264284398156,552
2.0202020202020203,15.250199951206524,552
2.121212121212121,15.540560736654735,552
2.2222222222222223,15.836449933926787,552
2.323232323232323,16.137972802888413,552
2.4242424242424243,16.445236607532355,552
2.525252525252525,16.758350654136514,552
2.6262626262626263,17.07742633014866,552
2.727272727272727,17.402577143811513,552
2.8282828282828283,17.733918764542228,552
2.929292929292929,18.071569064080755,552
3.0303030303030303,18.41564815842161,552
3.131313131313131,18.766278450544057,552
3.2323232323232323,19.123584673955822,552
3.3333333333333335,19.487693937065902,552
3.4343434343434343,19.858735768402227,552
3.5353535353535355,20.236842162690238,552
3.6363636363636362,20.622147627808765,552
3.7373737373737375,21.014789232640045,552
3.8383838383838382,21.414906655830634,552
3.9393939393939394,21.822642235480867,552
4.040404040404041,22.238141019780304,552
4.141414141414141,22.661550818607274,552
4.242424242424242,23.09302225611094,552
4.343434343434343,23.5327088242944,552
4.444444444444445,23.98076693761806,552
4.545454545454545,24.437355988642697,552
4.646464646464646,24.90263840473184,552
4.747474747474747,25.376779705833844,552
4.848484848484849,25.85994856336409,552
4.94949494949495,26.35231686020827,552
5.05050505050505,26.85405975186818,552
5.151515151515151,27.365355728771675,552
5.252525252525253,27.886386679768957,552
5.353535353535354,28.417337956837937,552
5.454545454545454,28.958398441021423,552
5.555555555555555,29.509760609619878,552
5.656565656565657,30.071620604663423,552
5.757575757575758,30.644178302687575,552
5.858585858585858,31.227637385837458,552
5.959595959595959,31.82220541432593,552
6.0606060606060606,32.42809390027112,552
6.161616161616162,33.04551838294004,552
6.262626262626262,33.67469850542457,552
6.363636363636363,34.31585809277761,552
6.4646464646464645,34.96922523163667,552
6.565656565656566,35.63503235136366,552
6.666666666666667,36.3135163067295,552
6.767676767676767,37.00491846217299,552
6.8686868686868685,37.70948477766405,552
6.96969696969697,38.4274658962017,552
7.070707070707071,39.15911723297796,552
7.171717171717171,39.904699066239544,552
7.2727272727272725,40.66447662987937,552
7.373737373737374,41.43872020779116,552
7.474747474747475,42.2277052300204,552
7.575757575757575,43.031712370746064,552
7.6767676767676765,43.85102764812792,552
7.777777777777778,44.685942526054774,552
7.878787878787879,45.536754017830155,552
7.979797979797979,46.403764791832046,552
8.080808080808081,47.287283279184386,552
8.181818181818182,48.18762378347855,552
8.282828282828282,49.105106592584065,552
8.383838383838384,50.04005809258805,552
8.484848484848484,50.992810883903964,552
8.585858585858587,51.96370389959136,552
8.686868686868687,52.953082525928004,552
8.787878787878787,53.961298725277956,552
8.88888888888889,54.98871116129904,552
8.98989898989899,56.035685326533915,552
9.09090909090909,57.102593672430984,552
9.191919191919192,58.189815741840356,552
9.292929292929292,59.29773830403276,552
9.393939393939394,60.42675549228936,552
9.494949494949495,61.57726894411068,552
9.595959595959595,62.749687944095875,552
9.696969696969697,63.94442956954169,552
9.797979797979798,65.16191883881393,552
9.8989898989899,66.40258886254395,552
10,67.66688099770363,552
0,10.120923023748075,2010
0.10101010101010101,10.314957817802618,2010
0.20202020202020202,10.512712579019784,2010
0.30303030303030304,10.714258625308089,2010
0.40404040404040403,10.91966864185803,2010
0.5050505050505051,11.129016707355136,2010
0.6060606060606061,11.34237832069557,2010
0.7070707070707071,11.559830428213905,2010
0.8080808080808081,11.781451451432918,2010
0.9090909090909091,12.007321315345372,2010
1.0101010101010102,12.237521477238014,2010
1.1111111111111112,12.472134956068185,2010
1.2121212121212122,12.711246362403628,2010
1.3131313131313131,12.954941928936268,2010
1.4141414141414141,13.20330954158103,2010
1.5151515151515151,13.456438771170832,2010
1.6161616161616161,13.714420905759262,2010
1.7171717171717171,13.977348983542512,2010
1.8181818181818181,14.245317826412515,2010
1.9191919191919191,14.51842407415333,2010
2.0202020202020203,14.796766219293135,2010
2.121212121212121,15.080444642624379,2010
2.2222222222222223,15.369561649404947,2010
2.323232323232323,15.664221506253305,2010
2.4242424242424243,15.964530478751056,2010
2.525252525252525,16.270596869766326,2010
2.6262626262626263,16.582531058511936,2010
2.727272727272727,16.900445540352333,2010
2.8282828282828283,17.224454967373727,2010
2.929292929292929,17.554676189732007,2010
3.0303030303030303,17.891228297793333,2010
3.131313131313131,18.234232665082704,2010
3.2323232323232323,18.583812992055854,2010
3.3333333333333335,18.940095350710365,2010
3.4343434343434343,19.303208230052025,2010
3.5353535353535355,19.67328258243289,2010
3.6363636363636362,20.05045187077765,2010
3.7373737373737375,20.434852116715504,2010
3.8383838383838382,20.826621949634713,2010
3.9393939393939394,21.22590265667764,2010
4.040404040404041,21.63283823369431,2010
4.141414141414141,22.047575437172778,2010
4.242424242424242,22.47026383716513,2010
4.343434343434343,22.90105587122814,2010
4.444444444444445,23.340106899398076,2010
4.545454545454545,23.78757526021943,2010
4.646464646464646,24.243622327847884,2010
4.747474747474747,24.708412570247937,2010
4.848484848484849,25.182113608506327,2010
4.94949494949495,25.664896277282633,2010
5.05050505050505,26.156934686418708,2010
5.151515151515151,26.658406283729395,2010
5.252525252525253,27.169491918996894,2010
5.353535353535354,27.690375909192174,2010
5.454545454545454,28.221246104946633,2010
5.555555555555555,28.762293958298255,2010
5.656565656565657,29.31371459173647,2010
5.757575757575758,29.87570686857081,2010
5.858585858585858,30.44847346464855,2010
5.959595959595959,31.0322209414474,2010
6.0606060606060606,31.627159820569403,2010
6.161616161616162,32.23350465966311,2010
6.262626262626262,32.85147412980119,2010
6.363636363636363,33.48129109434159,2010
6.4646464646464645,34.12318268930058,2010
6.565656565656566,34.77738040526661,2010
6.666666666666667,35.44412017088469,2010
6.767676767676767,36.12364243794123,2010
6.8686868686868685,36.81619226808016,2010
6.96969696969697,37.52201942118145,2010
7.070707070707071,38.24137844543409,2010
7.171717171717171,38.974528769135866,2010
7.2727272727272725,39.721734794253074,2010
7.373737373737374,40.48326599177402,2010
7.474747474747475,41.259396998890416,2010
7.575757575757575,42.050407718042145,2010
7.6767676767676765,42.856583417860705,2010
7.777777777777778,43.67821483604794,2010
7.878787878787879,44.51559828422716,2010
7.979797979797979,45.36903575480442,2010
8.080808080808081,46.238835029878516,2010
8.181818181818182,47.125309792238866,2010
8.282828282828282,48.02877973849158,2010
8.383838383838384,48.94957069435423,2010
8.484848484848484,49.888014732160954,2010
8.585858585858587,50.84445029062054,2010
8.686868686868687,51.819222296870166,2010
8.787878787878787,52.81268229086943,2010
8.88888888888889,53.825188552178986,2010
8.98989898989899,54.8571062291698,2010
9.09090909090909,55.90880747070964,2010
9.191919191919192,56.98067156037416,2010
9.292929292929292,58.073085053230876,2010
9.393939393939394,59.186441915245894,2010
9.494949494949495,60.32114366536284,2010
9.595959595959595,61.477599520306065,2010
9.696969696969697,62.65622654215973,2010
9.797979797979798,63.857449788776265,2010
9.8989898989899,65.08170246706855,2010
10,66.3294260892407,2010
0,10.38827243154573,3140
0.10101010101010101,10.585313137211072,3140
0.20202020202020202,10.786091234242011,3140
0.30303030303030304,10.9906776120224,3140
0.40404040404040403,11.199144504538326,3140
0.5050505050505051,11.411565515881986,3140
0.6060606060606061,11.62801564623933,3140
0.7070707070707071,11.848571318370633,3140
0.8080808080808081,12.073310404593318,3140
0.9090909090909091,12.302312254276599,3140
1.0101010101010102,12.53565772185762,3140
1.1111111111111112,12.773429195389,3140
1.2121212121212122,13.015710625627854,3140
1.3131313131313131,13.262587555676562,3140
1.4141414141414141,13.514147151185751,3140
1.5151515151515151,13.77047823113017,3140
1.6161616161616161,14.031671299168279,3140
1.7171717171717171,14.297818575596693,3140
1.8181818181818181,14.56901402991069,3140
1.9191919191919191,14.845353413982346,3140
2.0202020202020203,15.126934295867946,3140
2.121212121212121,15.413856094256667,3140
2.2222222222222223,15.706220113572678,3140
2.323232323232323,16.00412957974299,3140
2.4242424242424243,16.307689676643815,3140
2.525252525252525,16.617007583238145,3140
2.6262626262626263,16.93219251141782,3140
2.727272727272727,17.25335574456329,3140
2.8282828282828283,17.58061067683485,3140
2.929292929292929,17.914072853209035,3140
3.0303030303030303,18.253860010274522,3140
3.131313131313131,18.60009211780173,3140
3.2323232323232323,18.952891421100976,3140
3.3333333333333335,19.312382484183992,3140
3.4343434343434343,19.67869223374419,3140
3.5353535353535355,20.051950003971065,3140
3.6363636363636362,20.432287582214645,3140
3.7373737373737375,20.819839255516094,3140
3.8383838383838382,21.214741858020858,3140
3.9393939393939394,21.61713481929118,3140
4.040404040404041,22.027160213534927,3140
4.141414141414141,22.444962809768214,3140
4.242424242424242,22.870690122929474,3140
4.343434343434343,23.30449246596303,3140
4.444444444444445,23.7465230028906,3140
4.545454545454545,24.196937802889412,3140
4.646464646464646,24.65589589539608,3140
4.747474747474747,25.123559326255602,3140
4.848484848484849,25.60009321493549,3140
4.94949494949495,26.08566581282499,3140
5.05050505050505,26.580448562640154,3140
5.151515151515151,27.084616158955757,3140
5.252525252525253,27.59834660988517,3140
5.353535353535354,28.121821299930378,3140
5.454545454545454,28.655225054023916,3140
5.555555555555555,29.198746202785703,3140
5.656565656565657,29.752576649017477,3140
5.757575757575758,30.316911935458588,3140
5.858585858585858,30.8919513138269,3140
5.959595959595959,31.4778978151693,3140
6.0606060606060606,32.07495832154646,3140
6.161616161616162,32.683343639077414,3140
6.262626262626262,33.30326857236957,3140
6.363636363636363,33.93495200036047,3140
6.4646464646464645,34.5786169535981,3140
6.565656565656566,35.234490692987,3140
6.666666666666667,35.90280479002808,3140
6.767676767676767,36.583795208580234,3140
6.8686868686868685,37.277702388173,3140
6.96969696969697,37.9847713288992,3140
7.070707070707071,38.705251677918056,3140
7.171717171717171,39.439397817598845,3140
7.2727272727272725,40.18746895533658,3140
7.373737373737374,40.94972921507116,3140
7.474747474747475,41.72644773054253,3140
7.575757575757575,42.517898740314585,3140
7.6767676767676765,43.32436168460154,3140
7.777777777777778,44.14612130393068,3140
7.878787878787879,44.98346773967679,3140
7.979797979797979,45.83669663650321,3140
8.080808080808081,46.70610924674615,3140
8.181818181818182,47.59201253677876,3140
8.282828282828282,48.49471929539285,3140
8.383838383838384,49.4145482442362,3140
8.484848484848484,50.35182415034465,3140
8.585858585858587,51.30687794080873,3140
8.686868686868687,52.28004681961511,3140
8.787878787878787,53.27167438670436,3140
8.88888888888889,54.28211075928695,3140
8.98989898989899,55.31171269546016,3140
9.09090909090909,56.36084372016996,3140
9.191919191919192,57.42987425356194,3140
9.292929292929292,58.51918174176669,3140
9.393939393939394,59.629150790166065,3140
9.494949494949495,60.76017329918697,3140
9.595959595959595,61.91264860267098,3140
9.696969696969697,63.08698360886851,3140
9.797979797979798,64.28359294410711,3140
9.8989898989899,65.5028990991851,3140
10,66.74533257854165,3140
0,12.517203291789246,3669
0.10101010101010101,12.70446972387978,3669
0.20202020202020202,12.894537797500812,3669
0.30303030303030304,13.087449427239898,3669
0.40404040404040403,13.283247154757207,3669
0.5050505050505051,13.481974158166974,3669
0.6060606060606061,13.683674261559306,3669
0.7070707070707071,13.888391944664457,3669
0.8080808080808081,14.096172352661688,3669
0.9090909090909091,14.307061306134846,3669
1.0101010101010102,14.521105311176923,3669
1.1111111111111112,14.738351569645758,3669
1.2121212121212122,14.958847989573199,3669
1.3131313131313131,15.182643195729959,3669
1.4141414141414141,15.409786540348563,3669
1.5151515151515151,15.640328114006692,3669
1.6161616161616161,15.874318756673379,3669
1.7171717171717171,16.111810068920427,3669
1.8181818181818181,16.352854423301586,3669
1.9191919191919191,16.597504975901973,3669
2.0202020202020203,16.845815678060248,3669
2.121212121212121,17.097841288266203,3669
2.2222222222222223,17.353637384236308,3669
2.323232323232323,17.613260375169958,3669
2.4242424242424243,17.876767514189048,3669
2.525252525252525,18.14421691096365,3669
2.6262626262626263,18.41566754452664,3669
2.727272727272727,18.691179276279943,3669
2.8282828282828283,18.97081286319544,3669
2.929292929292929,19.254629971213344,3669
3.0303030303030303,19.542693188841028,3669
3.131313131313131,19.835066040955272,3669
3.2323232323232323,20.13181300281107,3669
3.3333333333333335,20.432999514259937,3669
3.4343434343434343,20.738691994180993,3669
3.5353535353535355,21.04895785512793,3669
3.6363636363636362,21.363865518195087,3669
3.7373737373737375,21.683484428105956,3669
3.8383838383838382,22.00788506852742,3669
3.9393939393939394,22.337138977613094,3669
4.040404040404041,22.67131876377922,3669
4.141414141414141,23.010498121716548,3669
4.242424242424242,23.354751848641826,3669
4.343434343434343,23.704155860792355,3669
4.444444444444445,24.058787210167367,3669
4.545454545454545,24.418724101519828,3669
4.646464646464646,24.784045909602497,3669
4.747474747474747,25.154833196671945,3669
4.848484848484849,25.53116773025448,3669
4.94949494949495,25.913132501177873,3669
5.05050505050505,26.300811741872796,3669
5.151515151515151,26.69429094494814,3669
5.252525252525253,27.093656882044186,3669
5.353535353535354,27.498997622967824,3669
5.454545454545454,27.910402555114064,3669
5.555555555555555,28.327962403178148,3669
5.656565656565657,28.75176924916249,3669
5.757575757575758,29.181916552682992,3669
5.858585858585858,29.618499171579117,3669
5.959595959595959,30.061613382832398,3669
6.0606060606060606,30.511356903797726,3669
6.161616161616162,30.967828913752466,3669
6.262626262626262,31.431130075767832,3669
6.363636363636363,31.90136255890754,3669
6.4646464646464645,32.378630060758525,3669
6.565656565656566,32.86303783029878,3669
6.666666666666667,33.35469269110728,3669
6.767676767676767,33.85370306492114,3669
6.8686868686868685,34.36017899554526,3669
6.96969696969697,34.87423217311957,3669
7.070707070707071,35.39597595874946,3669
7.171717171717171,35.9255254095046,3669
7.2727272727272725,36.462997303791795,3669
7.373737373737374,37.00851016710743,3669
7.474747474747475,37.56218429817524,3669
7.575757575757575,38.12414179547501,3669
7.6767676767676765,38.694506584168295,3669
7.777777777777778,39.273404443426855,3669
7.878787878787879,39.86096303416999,3669
7.979797979797979,40.45731192721691,3669
8.080808080808081,41.06258263186014,3669
8.181818181818182,41.67690862486651,3669
8.282828282828282,42.30042537991208,3669
8.383838383838384,42.933270397457186,3669
8.484848484848484,43.57558323506874,3669
8.585858585858587,44.22750553819602,3669
8.686868686868687,44.889181071406796,3669
8.787878787878787,45.560755750091005,3669
8.88888888888889,46.24237767263856,3669
8.98989898989899,46.93419715309857,3669
9.09090909090909,47.63636675432729,3669
9.191919191919192,48.34904132163186,3669
9.292929292929292,49.07237801691737,3669
9.393939393939394,49.806536353344974,3669
9.494949494949495,50.55167823050827,3669
9.595959595959595,51.30796797013611,3669
9.696969696969697,52.0755723523295,3669
9.797979797979798,52.85466065234058,3669
9.8989898989899,53.645404677902,3669
10,54.44797880711449,3669
0,10.252318230475955,4447
0.10101010101010101,10.452118232215867,4447
0.20202020202020202,10.655811991425832,4447
0.30303030303030304,10.863475390723984,4447
0.40404040404040403,11.075185791549826,4447
0.5050505050505051,11.2910220629839,4447
0.6060606060606061,11.511064611129113,4447
0.7070707070707071,11.735395409064663,4447
0.8080808080808081,11.964098027383683,4447
0.9090909090909091,12.197257665326052,4447
1.0101010101010102,12.434961182517908,4447
1.1111111111111112,12.6772971313297,4447
1.2121212121212122,12.924355789864867,4447
1.3131313131313131,13.176229195591405,4447
1.4141414141414141,13.433011179628828,4447
1.5151515151515151,13.694797401703353,4447
1.6161616161616161,13.961685385784303,4447
1.7171717171717171,14.23377455641496,4447
1.8181818181818181,14.511166275751517,4447
1.9191919191919191,14.793963881323766,4447
2.0202020202020203,15.082272724531753,4447
2.121212121212121,15.376200209892628,4447
2.2222222222222223,15.675855835052364,4447
2.323232323232323,15.981351231577198,4447
2.4242424242424243,16.292800206540107,4447
2.525252525252525,16.610318784917638,4447
2.6262626262626263,16.93402525281304,4447
2.727272727272727,17.264040201521738,4447
2.8282828282828283,17.600486572455527,4447
2.929292929292929,17.9434897029423,4447
3.0303030303030303,18.29317737291834,4447
3.131313131313131,18.649679852530497,4447
3.2323232323232323,19.013129950666148,4447
3.3333333333333335,19.383663064428838,4447
3.4343434343434343,19.761417229578175,4447
3.5353535353535355,20.146533171952658,4447
3.6363636363636362,20.539154359894702,4447
3.7373737373737375,20.93942705769729,4447
3.8383838383838382,21.347500380092246,4447
3.9393939393939394,21.763526347800354,4447
4.040404040404041,22.187659944164075,4447
4.141414141414141,22.620059172883952,4447
4.242424242424242,23.060885116880165,4447
4.343434343434343,23.510301998301205,4447
4.444444444444445,23.968477239702032,4447
4.545454545454545,24.43558152641448,4447
4.646464646464646,24.911788870133144,4447
4.747474747474747,25.397276673740453,4447
4.848484848484849,25.892225797395074,4447
4.94949494949495,26.39682062590827,4447
5.05050505050505,26.911249137433295,4447
5.151515151515151,27.435702973493427,4447
5.252525252525253,27.970377510374753,4447
5.353535353535354,28.51547193191023,4447
5.454545454545454,29.071189303682207,4447
5.555555555555555,29.63773664867107,4447
5.656565656565657,30.21532502437804,4447
5.757575757575758,30.804169601451072,4447
5.858585858585858,31.404489743842973,4447
5.959595959595959,32.016509090531706,4447
6.0606060606060606,32.640455638833224,4447
6.161616161616162,33.27656182933797,4447
6.262626262626262,33.92506463250265,4447
6.363636363636363,34.586205636929506,4447
6.4646464646464645,35.26023113936601,4447
6.565656565656566,35.947392236458484,4447
6.666666666666667,36.64794491829387,4447
6.767676767676767,37.36215016376442,4447
6.8686868686868685,38.09027403779095,4447
6.96969696969697,38.83258779044073,4447
7.070707070707071,39.58936795797706,4447
7.171717171717171,40.3608964658781,4447
7.2727272727272725,41.147460733863426,4447
7.373737373737374,41.949353782967236,4447
7.474747474747475,42.766874344698365,4447
7.575757575757575,43.6003269723276,4447
7.6767676767676765,44.450022154343756,4447
7.777777777777778,45.31627643012083,4447
7.878787878787879,46.19941250783934,4447
7.979797979797979,47.099759384705706,4447
8.080808080808081,48.017652469514566,4447
8.181818181818182,48.9534337075995,4447
8.282828282828282,49.90745170821894,4447
8.383838383838384,50.88006187442463,4447
8.484848484848484,51.8716265354608,4447
8.585858585858587,52.88251508174386,4447
8.686868686868687,53.91310410247238,4447
8.787878787878787,54.96377752591896,4447
8.88888888888889,56.03492676245617,4447
8.98989898989899,57.12695085036968,4447
9.09090909090909,58.24025660451323,4447
9.191919191919192,59.375258767860494,4447
9.292929292929292,60.5323801660104,4447
9.393939393939394,61.712051864703724,4447
9.494949494949495,62.914713330409015,4447
9.595959595959595,64.1408125940385,4447
9.696969696969697,65.39080641785422,4447
9.797979797979798,66.66516046562698,4447
9.8989898989899,67.96434947611145,4447
10,69.28885743990185,4447
0,9.815835025997414,4580
0.10101010101010101,10.014475043263479,4580
0.20202020202020202,10.217134877117227,4580
0.30303030303030304,10.423895875343566,4580
0.40404040404040403,10.634841031937365,4580
0.5050505050505051,10.850055020417296,4580
0.6060606060606061,11.069624227813836,4580
0.7070707070707071,11.293636789345081,4580
0.8080808080808081,11.522182623794272,4580
0.9090909090909091,11.755353469603255,4580
1.0101010101010102,11.993242921696346,4580
1.1111111111111112,12.235946469049395,4580
1.2121212121212122,12.48356153301912,4580
1.3131313131313131,12.736187506448104,4580
1.4141414141414141,12.99392579356114,4580
1.5151515151515151,13.256879850668948,4580
1.6161616161616161,13.525155227695617,4580
1.7171717171717171,13.798859610546394,4580
1.8181818181818181,14.07810286433289,4580
1.9191919191919191,14.362997077472984,4580
2.0202020202020203,14.653656606683214,4580
2.121212121212121,14.950198122881604,4580
2.2222222222222223,15.252740658019471,4580
2.323232323232323,15.5614056528609,4580
2.4242424242424243,15.876317005729163,4580
2.525252525252525,16.19760112223958,4580
2.6262626262626263,16.525386966038802,4580
2.727272727272727,16.859806110570908,4580
2.8282828282828283,17.200992791891075,4580
2.929292929292929,17.549083962548004,4580
3.0303030303030303,17.904219346556758,4580
3.131313131313131,18.26654149548408,4580
3.2323232323232323,18.636195845668677,4580
3.3333333333333335,19.01333077659945,4580
3.4343434343434343,19.39809767047513,4580
3.5353535353535355,19.790650972969175,4580
3.6363636363636362,20.191148255224363,4580
3.7373737373737375,20.59975027710196,4580
3.8383838383838382,21.016621051710803,4580
3.9393939393939394,21.441927911242296,4580
4.040404040404041,21.875841574137635,4580
4.141414141414141,22.318536213614305,4580
4.242424242424242,22.77018952757933,4580
4.343434343434343,23.230982809957293,4580
4.444444444444445,23.701101023461874,4580
4.545454545454545,24.18073287383997,4580
4.646464646464646,24.6700708856183,4580
4.747474747474747,25.16931147938289,4580
4.848484848484849,25.678655050622428,4580
4.94949494949495,26.198306050167087,4580
5.05050505050505,26.72847306625525,4580
5.151515151515151,27.26936890826102,4580
5.252525252525253,27.8212106921159,4580
5.353535353535354,28.38421992745941,4580
5.454545454545454,28.958622606553067,4580
5.555555555555555,29.544649294993942,4580
5.656565656565657,30.142535224263735,4580
5.757575757575758,30.752520386150902,4580
5.858585858585858,31.374849629083478,4580
5.959595959595959,32.00977275641141,4580
6.0606060606060606,32.65754462667777,4580
6.161616161616162,33.31842525591913,4580
6.262626262626262,33.992679922036174,4580
6.363636363636363,34.68057927127641,4580
6.4646464646464645,35.38239942687173,4580
6.565656565656566,36.09842209987448,4580
6.666666666666667,36.82893470223642,4580
6.767676767676767,37.57423046217606,4580
6.8686868686868685,38.33460854188074,4580
6.96969696969697,39.11037415759038,4580
7.070707070707071,39.90183870211155,4580
7.171717171717171,40.70931986981075,4580
7.2727272727272725,41.53314178413712,4580
7.373737373737374,42.37363512772575,4580
7.474747474747475,43.23113727513395,4580
7.575757575757575,44.10599242826358,4580
7.6767676767676765,44.998551754523966,4580
7.777777777777778,45.909173527790614,4580
7.878787878787879,46.83822327221666,4580
7.979797979797979,47.786073908954464,4580
8.080808080808081,48.75310590584642,4580
8.181818181818182,49.73970743014491,4580
8.282828282828282,50.746274504323,4580
8.383838383838384,51.77321116503801,4580
8.484848484848484,52.82092962531213,4580
8.585858585858587,53.889850439995,4580
8.686868686868687,54.980402674574606,4580
8.787878787878787,56.09302407740456,4580
8.88888888888889,57.228161255416516,4580
8.98989898989899,58.38626985338839,4580
9.09090909090909,59.56781473684059,4580
9.191919191919192,60.773270178633275,4580
9.292929292929292,62.00312004933975,4580
9.393939393939394,63.25785801147246,4580
9.494949494949495,64.53798771763938,4580
9.595959595959595,65.8440230127106,4580
9.696969696969697,67.17648814007589,4580
9.797979797979798,68.53591795207625,4580
9.8989898989899,69.92285812469422,4580
10,71.33786537658824,4580
0,10.184966381278109,5068
0.10101010101010101,10.38389803655223,5068
0.20202020202020202,10.586715203274169,5068
0.30303030303030304,10.793493772830796,5068
0.40404040404040403,11.004311118911293,5068
0.5050505050505051,11.219246126459325,5068
0.6060606060606061,11.438379221190681,5068
0.7070707070707071,11.6617923996875,5068
0.8080808080808081,11.889569260080226,5068
0.9090909090909091,12.1217950333289,5068
1.0101010101010102,12.3585566151154,5068
1.1111111111111112,12.59994259835861,5068
1.2121212121212122,12.84604330636466,5068
1.3131313131313131,13.096950826624681,5068
1.4141414141414141,13.352759045272649,5068
1.5151515151515151,13.613563682216306,5068
1.6161616161616161,13.879462326954206,5068
1.7171717171717171,14.150554475092385,5068
1.8181818181818181,14.426941565574218,5068
1.9191919191919191,14.708727018637495,5068
2.0202020202020203,14.996016274512835,5068
2.121212121212121,15.28891683287797,5068
2.2222222222222223,15.587538293082643,5068
2.323232323232323,15.891992395159173,5068
2.4242424242424243,16.20239306163403,5068
2.525252525252525,16.518856440156082,5068
2.6262626262626263,16.841500946957435,5068
2.727272727272727,17.17044731116315,5068
2.8282828282828283,17.505818619966444,5068
2.929292929292929,17.847740364686178,5068
3.0303030303030303,18.196340487724015,5068
3.131313131313131,18.551749430438676,5068
3.2323232323232323,18.91410018195532,5068
3.3333333333333335,19.283528328928227,5068
3.4343434343434343,19.66017210627545,5068
