t,Upper_CI,Confidence_level,median,Lower_CI
4.444444444444445,25.1406565806731,90%,23.952133780406133,22.713594195607353
4.444444444444445,27.053576411020494,99%,23.952133780406133,22.56667771816652
4.545454545454545,24.911582206291055,80%,24.41022560475271,23.965740089901793
4.545454545454545,25.652921051550393,90%,24.41022560475271,23.09386244997837
4.545454545454545,27.68596980496543,99%,24.41022560475271,22.933366134020215
4.646464646464646,25.39367656778673,80%,24.873532244153765,24.403748285682994
4.646464646464646,26.18041263668254,90%,24.873532244153765,23.472906165220174
4.646464646464646,28.343080095591816,99%,24.873532244153765,23.303011347793493
4.747474747474747,25.889185924835285,80%,25.346291640226926,24.84654204983766
4.747474747474747,26.725346717480882,90%,25.346291640226926,23.83402978074176
4.747474747474747,28.999826484723478,99%,25.346291640226926,23.620928737633516
4.848484848484849,26.391675473142413,80%,25.82935959221799,25.297404231928848
4.848484848484849,27.280322050605566,90%,25.82935959221799,24.20101460499121
4.848484848484849,29.691099820369043,99%,25.82935959221799,23.98130230427484
4.94949494949495,26.9080495687884,80%,26.3221833681503,25.755934782048257
4.94949494949495,27.838471636649523,90%,26.3221833681503,24.57782465192486
4.94949494949495,30.398753568143963,99%,26.3221833681503,24.353780510097554
5.05050505050505,27.43111447455619,80%,26.825131327176315,26.225463456289702
5.05050505050505,28.39979812305251,90%,26.825131327176315,24.974265924343094
5.05050505050505,31.10644498517026,99%,26.825131327176315,24.710882490954354
5.151515151515151,27.972577746871035,80%,27.337563460181137,26.695891460173186
5.151515151515151,28.971559376411626,90%,27.337563460181137,25.37941034749898
5.151515151515151,31.829480772452676,99%,27.337563460181137,25.068903603269455
5.252525252525253,28.523100229156892,80%,27.860045962451906,27.17608495650228
5.252525252525253,29.57871609380072,90%,27.860045962451906,25.78735238607843
5.252525252525253,32.5631637319026,99%,27.860045962451906,25.471093259045084
5.353535353535354,29.0861120337006,80%,28.395901248026135,27.66096362235989
5.353535353535354,30.19807397046068,90%,28.395901248026135,26.176689298874958
5.353535353535354,33.31684514268761,99%,28.395901248026135,25.878211442589482
5.454545454545454,29.6578065615027,80%,28.939374917843132,28.155904769332544
5.454545454545454,30.82771932863919,90%,28.939374917843132,26.580126443470448
5.454545454545454,34.08797067902276,99%,28.939374917843132,26.27405547410604
5.555555555555555,30.248463668431036,80%,29.492106345956945,28.654387992975753
5.555555555555555,31.480368062747473,90%,29.492106345956945,26.985630440033873
5.555555555555555,34.883005587739405,99%,29.492106345956945,26.67268870752085
5.656565656565657,30.846544115778574,80%,30.057086074283383,29.169124070773318
5.656565656565657,32.12172675774718,90%,30.057086074283383,27.39740562759238
5.656565656565657,35.684254495692294,99%,30.057086074283383,27.075790494931894
5.757575757575758,31.459599861137235,80%,30.631590024310807,29.689111339078156
5.757575757575758,32.7837026563453,90%,30.631590024310807,27.81542616274997
5.757575757575758,36.51025401371045,99%,30.631590024310807,27.474738609331744
5.858585858585858,32.08247764410616,80%,31.215929635616575,30.218460554362757
5.858585858585858,33.4428728204757,90%,31.215929635616575,28.239777558195204
5.858585858585858,37.35537332419523,99%,31.215929635616575,27.874111853771982
5.959595959595959,32.72130407003059,80%,31.813969486750732,30.754393476699477
5.959595959595959,34.12804500149747,90%,31.813969486750732,28.670617548915754
5.959595959595959,38.22005500203693,99%,31.813969486750732,28.291376168110126
6.0606060606060606,33.369853945589135,80%,32.421821387738326,31.305066091578095
6.0606060606060606,34.83097013035998,90%,32.421821387738326,29.11657325790931
6.0606060606060606,39.10475186662154,99%,32.421821387738326,28.714886773588955
6.161616161616162,34.03475489271838,80%,33.04210999339,31.86746444805512
6.161616161616162,35.54609225075081,90%,33.04210999339,29.55214685791609
6.161616161616162,40.027455900930065,99%,33.04210999339,29.144737175016317
6.262626262626262,34.71306435484282,80%,33.67479215724027,32.44026870879319
6.262626262626262,36.264686124784,90%,33.67479215724027,30.003000499933737
